BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,MINIMUM_PAYMENTS,TENURE,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,PRC_FULL_PAYMENT,CREDIT_LIMIT
676.588508,0.909091,0.0,0.0,0.0,1830.79614,0.0,0.0,0.0,0.636364,14,0,1858.706202,383.983971,11,4.840582664827365,0.0,166.43601272727273,168.9732910909091,0.9999999945378955,No_Purchases,0.125,2000.0
1832.096639,1.0,1560.21,1310.25,249.96,1862.018701,1.0,0.166667,1.0,0.083333,1,28,60.712768,4958.944737,12,0.012243082167174629,130.0175,155.16822508333334,5.059397333333333,0.5440953420251987,Both,0.0,4000.0
7957.017218,1.0,0.0,0.0,0.0,4909.937494,0.0,0.0,0.0,0.25,4,0,677.144841,27631.45072,12,0.024506307961051455,0.0,409.1614578333333,56.428736750000006,0.9999999979633143,No_Purchases,0.0,9000.0
556.857438,1.0,21.9,21.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,162.272808,271.112945,12,0.5985431717934688,1.825,0.0,13.522734,0.0,One_Off_Only,0.0,600.0
1133.090254,1.0,85.92,0.0,85.92,551.078807,0.583333,0.0,0.583333,1.0,13,7,0.0,312.343947,12,0.0,7.16,45.92323391666667,0.0,0.8651174732087454,Installments_Only,0.0,1200.0
279.225789,1.0,2800.12,0.0,2800.12,0.0,1.0,0.0,1.0,0.0,0,44,2515.127273,167.108694,12,15.05084542454473,233.34333333333333,0.0,209.59393941666667,0.0,Installments_Only,0.666667,6000.0
5354.109275,1.0,0.0,0.0,0.0,2660.070252,0.0,0.0,0.0,0.333333,7,0,1408.437818,1228.996607,12,1.1460062611384716,0.0,221.672521,117.36981816666668,0.9999999962407007,No_Purchases,0.0,7000.0
527.761784,1.0,2702.57,1942.77,759.8,0.0,1.0,0.5,0.75,0.0,0,32,1942.140315,188.998017,12,10.27598195509205,225.21416666666667,0.0,161.84502625000002,0.0,Both,0.083333,3000.0
549.915249,1.0,1556.66,912.7,643.96,0.0,1.0,1.0,1.0,0.0,0,41,2285.324243,178.691151,12,12.789240554545392,129.72166666666666,0.0,190.44368691666668,0.0,Both,0.0,11000.0
3562.624897,1.0,244.5,244.5,0.0,3815.281397,0.083333,0.083333,0.0,0.166667,3,2,1402.591743,914.737883,12,1.533326380959272,20.375,317.9401164166667,116.88264525,0.939775080111844,One_Off_Only,0.0,5500.0
771.773362,1.0,750.0,250.0,500.0,0.0,0.333333,0.083333,0.25,0.0,0,5,204.167996,260.332459,12,0.7842586704004256,62.5,0.0,17.013999666666667,0.0,Both,0.0,4000.0
216.595085,1.0,270.21,270.21,0.0,232.881575,1.0,1.0,0.0,0.083333,2,12,453.391188,199.633262,12,2.2711203571316507,22.5175,19.406797916666665,37.782599,0.4629009547039035,One_Off_Only,0.0,6000.0
1435.975897,1.0,418.56,418.56,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,950.209773,466.163755,12,2.038360431124457,34.88,0.0,79.18414775000001,0.0,One_Off_Only,0.0,2150.0
914.222213,1.0,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5,40,0.0,312.343947,12,0.0,46.94916666666666,11.3752925,0.0,0.195034681847033,Both,0.0,900.0
0.000199,0.090909,0.01,0.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,0.056466,0.05588,12,1.010305958132045,0.0008333333333333334,0.0,0.0047055000000000005,0.0,One_Off_Only,0.0,4000.0
448.190189,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0,8,1464.000198,261.032083,12,5.608506529501719,140.6075,0.0,122.0000165,0.0,One_Off_Only,0.166667,11500.0
24.680177,1.0,265.0,0.0,265.0,0.0,0.818182,0.0,0.727273,0.0,0,9,275.28379,137.385624,11,2.003730535610441,24.09090909090909,0.0,25.025799090909093,0.0,Installments_Only,1.0,1000.0
26.216029,0.545455,615.16,0.0,615.16,0.0,0.833333,0.0,0.833333,0.0,0,44,1560.047704,81.334001,12,19.180754580024338,51.26333333333333,0.0,130.00397533333333,0.0,Installments_Only,0.363636,14000.0
1053.59473,1.0,1450.0,1450.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,397.090516,227.143184,8,1.748194647645925,181.25,0.0,49.6363145,0.0,One_Off_Only,0.0,1500.0
2116.845833,1.0,898.34,0.0,898.34,256.376109,0.916667,0.0,0.916667,0.166667,2,11,1786.497369,508.470423,12,3.513473455004217,74.86166666666666,21.36467575,148.87478074999999,0.2220252274836392,Installments_Only,0.0,2500.0
4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11,2,1250.695005,2070.907379,9,0.6039357489587864,40.333333333333336,589.7025436666667,138.96611166666668,0.9359824799734161,One_Off_Only,0.0,5500.0
23.692271,0.454545,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,460.205774,117.075212,12,3.930855446082349,13.7975,0.0,38.35048116666667,0.0,One_Off_Only,1.0,3500.0
3015.25965,1.0,0.0,0.0,0.0,4715.033095,0.0,0.0,0.0,0.416667,11,0,2234.914332,719.810646,12,3.104864193619273,0.0,392.9194245833333,186.24286099999998,0.9999999978791242,No_Purchases,0.0,6000.0
255.4001,0.454545,630.03,630.03,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,294.185139,294.438262,12,0.9991402849966461,52.5025,0.0,24.51542825,0.0,One_Off_Only,0.0,3000.0
0.0,0.0,136.71,0.0,136.71,0.0,0.166667,0.0,0.166667,0.0,0,2,311.673478,312.343947,12,0.9978533953195707,11.3925,0.0,25.972789833333334,0.0,Installments_Only,0.0,3000.0
5315.945594,1.0,1525.44,469.8,1055.64,0.0,1.0,0.333333,1.0,0.0,0,20,1430.341501,1318.71492,12,1.084647992117599,127.12,0.0,119.19512508333334,0.0,Both,0.0,8500.0
103.611789,1.0,960.24,0.0,960.24,0.0,1.0,0.0,0.818182,0.0,0,13,938.788924,150.326767,11,6.244988036961638,87.29454545454546,0.0,85.34444763636363,0.0,Installments_Only,0.2,2700.0
66.723482,1.0,550.95,0.0,550.95,0.0,0.833333,0.0,0.75,0.0,0,16,521.433223,151.236269,12,3.447805159236958,45.9125,0.0,43.45276858333333,0.0,Installments_Only,0.4,4000.0
1358.798385,1.0,0.0,0.0,0.0,174.369769,0.0,0.0,0.0,0.166667,2,0,337.074078,294.178618,12,1.145814297563452,0.0,14.530814083333333,28.0895065,0.9999999426506126,No_Purchases,0.0,1500.0
133.68751,1.0,1139.2,0.0,1139.2,0.0,1.0,0.0,0.875,0.0,0,15,957.152839,116.355394,8,8.22611418202802,142.4,0.0,119.644104875,0.0,Installments_Only,0.833333,3000.0
5431.622968,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0,23,1508.016452,1370.519926,12,1.1003243458109027,152.01333333333335,0.0,125.66803766666668,0.0,Both,0.0,14500.0
1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0,12,557.734182,12.224702,12,45.62350278681412,50.36000000000001,0.0,46.4778485,0.0,Installments_Only,0.0,1500.0
2191.369256,1.0,1197.2,869.06,328.14,0.0,0.666667,0.333333,0.416667,0.0,0,13,1643.269684,603.954203,12,2.720851429841752,99.76666666666667,0.0,136.93914033333334,0.0,Both,0.0,4500.0
3506.489102,1.0,0.0,0.0,0.0,4467.382055,0.0,0.0,0.0,1.0,11,0,286.708354,628.484562,6,0.456189963562065,0.0,744.5636758333334,47.78472566666667,0.9999999977615526,No_Purchases,0.0,5000.0
129.3741,1.0,1102.72,0.0,1102.72,0.0,1.0,0.0,1.0,0.0,0,15,1123.51632,178.44023,12,6.296317019075965,91.89333333333333,0.0,93.62635999999999,0.0,Installments_Only,0.833333,4000.0
8.447806,1.0,85.12,0.0,85.12,0.0,0.666667,0.0,0.583333,0.0,0,8,100.258283,78.383013,12,1.279081606740276,7.093333333333334,0.0,8.354856916666668,0.0,Installments_Only,0.454545,7000.0
3740.907731,1.0,0.0,0.0,0.0,116.632141,0.0,0.0,0.0,0.083333,1,0,128.371777,27146.02678,12,0.004728934292781636,0.0,9.719345083333334,10.697648083333334,0.9999999142603483,No_Purchases,0.0,4000.0
189.434859,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,521.673011,171.538499,12,3.041142272024761,41.674166666666665,0.0,43.47275091666666,0.0,Installments_Only,0.0,3000.0
1552.53528,1.0,2072.43,1518.4,554.03,0.0,0.833333,0.5,0.5,0.0,0,30,2522.068213,389.675365,12,6.472228872558345,172.7025,0.0,210.17235108333333,0.0,Both,0.0,7000.0
448.426181,1.0,0.0,0.0,0.0,1158.133733,0.0,0.0,0.0,0.166667,3,0,1956.051348,185.615564,12,10.538185486526038,0.0,96.51114441666665,163.004279,0.9999999913654187,No_Purchases,0.083333,1400.0
32.381593,0.818182,445.7,0.0,445.7,0.0,0.833333,0.0,0.833333,0.0,0,10,563.718775,170.968893,12,3.2972006318599356,37.141666666666666,0.0,46.976564583333335,0.0,Installments_Only,0.875,2500.0
7.152356,0.090909,840.0,840.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,0.0,312.343947,12,0.0,70.0,0.0,0.0,0.0,One_Off_Only,0.0,1600.0
3.64248,0.272727,71.65,0.0,71.65,0.0,0.166667,0.0,0.166667,0.0,0,3,270.73449,140.698664,12,1.9242149360981182,5.970833333333334,0.0,22.5612075,0.0,Installments_Only,1.0,2000.0
2113.098241,1.0,619.93,0.0,619.93,1958.668173,1.0,0.0,0.916667,0.083333,2,24,529.829894,508.775831,12,1.0413817860506471,51.66083333333333,163.22234775,44.152491166666664,0.7595864240939008,Installments_Only,0.0,4000.0
3.198999,0.090909,45.87,0.0,45.87,0.0,0.083333,0.0,0.083333,0.0,0,1,89.700598,14.369082,12,6.242607257299208,3.8225,0.0,7.475049833333333,0.0,Installments_Only,0.0,3000.0
348.321822,1.0,0.0,0.0,0.0,178.138151,0.0,0.0,0.0,0.181818,2,0,142.741177,195.413588,11,0.730456725943913,0.0,16.194377363636363,12.976470636363636,0.9999999438637968,No_Purchases,0.0,500.0
3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0,25,2187.930651,739.224894,12,2.959763177837959,188.36749999999998,0.0,182.32755425000002,0.0,Both,0.0,8500.0
7.168805,0.272727,88.04,88.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,553.411253,85.677168,12,6.4592609831290195,7.336666666666667,0.0,46.117604416666666,0.0,One_Off_Only,0.0,1500.0
1458.115876,1.0,1050.6,1050.6,0.0,358.881155,0.583333,0.583333,0.0,0.083333,4,21,1232.660721,1276.693069,12,0.965510615883898,87.55,29.906762916666665,102.72172675,0.2546193336325995,One_Off_Only,0.0,1500.0
5063.070919,1.0,2742.33,517.3,2225.03,367.915403,0.916667,0.75,0.916667,0.083333,1,31,11263.92185,3417.459191,12,3.2959930719009045,228.5275,30.659616916666668,938.6601541666668,0.11829143818111951,Both,0.083333,7500.0
452.094148,1.0,5073.53,4752.26,321.27,0.0,1.0,1.0,0.666667,0.0,0,54,3923.560419,176.275371,12,22.25813041357148,422.7941666666666,0.0,326.96336825,0.0,Both,1.0,7000.0
261.462528,1.0,2893.57,1690.63,1202.94,0.0,1.0,1.0,1.0,0.0,0,71,2567.609796,182.974604,12,14.032601243798771,241.13083333333336,0.0,213.96748300000002,0.0,Both,1.0,10000.0
1711.589245,1.0,1659.26,1152.26,507.0,0.0,0.833333,0.25,0.583333,0.0,0,13,774.909705,545.130096,12,1.4215133166760012,138.27166666666668,0.0,64.57580875000001,0.0,Both,0.0,6500.0
4618.091584,1.0,541.68,541.68,0.0,3580.753362,0.166667,0.166667,0.0,0.166667,2,2,0.0,312.343947,12,0.0,45.13999999999999,298.3961135,0.0,0.8686018763385851,One_Off_Only,0.0,8500.0
2021.641161,1.0,363.18,363.18,0.0,0.0,1.0,1.0,0.0,0.0,0,13,704.24077,795.859808,12,0.8848804199837113,30.265,0.0,58.686730833333336,0.0,One_Off_Only,0.0,2000.0
765.880394,0.909091,0.0,0.0,0.0,1966.812413,0.0,0.0,0.0,0.083333,1,0,2953.858729,335.991369,12,8.791471786542475,0.0,163.90103441666668,246.15489408333335,0.9999999949156311,No_Purchases,0.181818,8500.0
55.741802,0.818182,963.35,300.0,663.35,0.0,0.75,0.083333,0.583333,0.0,0,11,1062.303105,142.613239,12,7.4488388172125575,80.27916666666667,0.0,88.52525874999999,0.0,Both,0.7,14000.0
157.66813,0.857143,1263.51,87.0,1176.51,0.0,0.714286,0.142857,0.428571,0.0,0,8,1458.713508,101.798289,7,14.329448746486422,180.50142857142856,0.0,208.387644,0.0,Both,1.0,10000.0
3987.467435,1.0,146.53,45.0,101.53,2665.355738,0.416667,0.083333,0.25,0.5,8,6,1316.698331,1252.705624,12,1.051083586808551,12.210833333333333,222.1129781666667,109.72486091666667,0.9478890598224973,Both,0.0,6000.0
3520.616355,0.9,1675.91,947.7,728.21,10213.65297,0.9,0.2,0.8,0.3,9,26,3148.054919,819.267218,10,3.84252513881832,167.591,1021.3652969999999,314.8054919,0.8590435987580765,Both,0.125,10000.0
61.115414,0.909091,239.71,0.0,239.71,0.0,0.454545,0.0,0.454545,0.0,0,5,358.108438,130.741607,11,2.7390546806530627,21.791818181818183,0.0,32.55531254545454,0.0,Installments_Only,0.090909,700.0
1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2313.97005,398.031823,12,5.813530120340903,0.0,163.4810675,192.8308375,0.9999999949025699,No_Purchases,0.111111,2000.0
4530.205197,1.0,1750.66,643.18,1107.48,26268.69989,1.0,0.333333,1.0,0.583333,10,36,25203.91336,1366.869273,12,18.43915411185665,145.88833333333335,2189.058324166667,2100.326113333333,0.9375196287050084,Both,0.25,8500.0
402.814647,1.0,960.09,91.8,868.29,373.408367,1.0,0.083333,1.0,0.083333,5,59,1127.28667,366.395498,12,3.076693478458257,80.00750000000001,31.117363916666665,93.94055583333333,0.28002161340463333,Both,0.083333,500.0
366.68899,1.0,653.21,0.0,653.21,0.0,1.0,0.0,1.0,0.0,0,30,276.166583,193.830954,12,1.4247805268099478,54.43416666666667,0.0,23.013881916666666,0.0,Installments_Only,0.0,3000.0
1632.895642,1.0,0.0,0.0,0.0,16981.84677,0.0,0.0,0.0,0.75,25,0,13069.75422,306.416968,12,42.65349232704724,0.0,1415.1538975,1089.146185,0.9999999994111359,No_Purchases,0.3,11000.0
3.141961,0.181818,16.0,16.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,656.045331,120.437462,12,5.447186163123717,1.3333333333333333,0.0,54.67044425,0.0,One_Off_Only,1.0,5500.0
629.744788,0.363636,354.5,354.5,0.0,3023.321998,0.083333,0.083333,0.0,0.333333,21,3,257.295601,418.943012,12,0.6141541629496338,29.541666666666668,251.94349983333333,21.44130008333333,0.8950507134004083,One_Off_Only,0.0,5000.0
83.258534,1.0,41.4,11.9,29.5,0.0,0.25,0.083333,0.166667,0.0,0,3,157.225241,163.317598,12,0.9626962023592704,3.4499999999999997,0.0,13.102103416666667,0.0,Both,0.0,2700.0
4433.582508,1.0,0.0,0.0,0.0,1434.153185,0.0,0.0,0.0,0.416667,9,0,6801.553821,1209.064809,12,5.625466653330851,0.0,119.51276541666665,566.79615175,0.9999999930272442,No_Purchases,0.083333,5500.0
19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,220.46377,71.965063,12,3.06348289259708,16.095,0.0,18.371980833333335,0.0,Installments_Only,0.25,2000.0
2556.292783,1.0,0.0,0.0,0.0,226.369362,0.0,0.0,0.0,0.166667,2,0,1311.010857,841.880535,12,1.5572409468138975,0.0,18.8641135,109.25090475,0.9999999558244125,No_Purchases,0.0,6000.0
981.286008,1.0,1370.0,1370.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,596.685481,451.584847,12,1.3213141932259256,114.16666666666667,0.0,49.723790083333334,0.0,One_Off_Only,0.0,1400.0
1127.607606,1.0,0.0,0.0,0.0,271.093275,0.0,0.0,0.0,0.083333,1,0,662.387331,260.277533,12,2.5449269397782817,0.0,22.59110625,55.198944250000004,0.9999999631123287,No_Purchases,0.0,8500.0
16.341186,0.666667,207.54,0.0,207.54,0.0,1.0,0.0,0.833333,0.0,0,6,126.616901,27.446256,6,4.613265097700357,34.589999999999996,0.0,21.102816833333332,0.0,Installments_Only,0.2,1000.0
1051.484848,1.0,3805.44,2715.52,1089.92,0.0,1.0,0.416667,1.0,0.0,0,24,3818.15076,941.610478,12,4.054915284673423,317.12,0.0,318.17923,0.0,Both,0.0,1500.0
39.564588,0.363636,359.24,0.0,359.24,0.0,0.333333,0.0,0.333333,0.0,0,4,992.647976,139.000402,12,7.141331178212622,29.936666666666667,0.0,82.72066466666666,0.0,Installments_Only,1.0,1500.0
310.666963,1.0,881.87,509.87,372.0,0.0,0.545455,0.363636,0.272727,0.0,0,12,274.936052,212.361801,11,1.2946586333264976,80.17,0.0,24.994186545454546,0.0,Both,0.0,7500.0
2075.637866,0.454545,0.0,0.0,0.0,4573.876388,0.0,0.0,0.0,0.083333,1,0,1146.220278,1448.097316,12,0.7915353874495035,0.0,381.15636566666666,95.5183565,0.9999999978136708,No_Purchases,0.0,7500.0
3007.035526,1.0,209.02,209.02,0.0,2484.069695,0.25,0.25,0.0,0.75,24,4,1285.267277,688.582671,12,1.8665402317895357,17.418333333333333,207.00580791666667,107.10560641666666,0.9223865400354349,One_Off_Only,0.0,6000.0
2623.967336,1.0,3005.89,2438.85,567.04,0.0,0.916667,0.75,0.75,0.0,0,40,1245.201203,679.379333,12,1.8328511395437,250.4908333333333,0.0,103.76676691666667,0.0,Both,0.0,5500.0
1141.349418,1.0,6003.86,3474.35,2529.51,0.0,1.0,0.916667,1.0,0.0,0,110,6848.237541,287.30865,12,23.83582012808107,500.32166666666666,0.0,570.68646175,0.0,Both,0.083333,2500.0
1222.164025,1.0,0.0,0.0,0.0,2397.676198,0.0,0.0,0.0,0.416667,10,0,385.290048,473.106541,12,0.8143832445051052,0.0,199.80634983333334,32.107504,0.999999995829295,No_Purchases,0.0,3000.0
37.021347,0.272727,133.35,0.0,133.35,0.0,0.083333,0.0,0.083333,0.0,0,1,936.840542,280.738043,12,3.3370629025485194,11.112499999999999,0.0,78.07004516666667,0.0,Installments_Only,0.5,2500.0
2024.263677,0.875,56.0,56.0,0.0,4086.268496,0.125,0.125,0.0,0.5,10,1,375.558603,413.255193,8,0.9087813057734206,7.0,510.783562,46.944825375,0.986480835339649,One_Off_Only,0.0,2500.0
138.537976,0.333333,987.45,987.45,0.0,0.0,0.333333,0.333333,0.0,0.0,0,12,0.0,312.343947,6,0.0,164.57500000000002,0.0,0.0,0.0,One_Off_Only,0.0,3000.0
20.758677,0.818182,548.01,0.0,548.01,0.0,0.666667,0.0,0.583333,0.0,0,8,1049.636065,55.511514,12,18.90843539082083,45.6675,0.0,87.46967208333332,0.0,Installments_Only,0.0,1900.0
0.0,0.0,102.72,0.0,102.72,0.0,1.0,0.0,1.0,0.0,0,12,0.0,312.343947,12,0.0,8.56,0.0,0.0,0.0,Installments_Only,0.0,1500.0
2063.855487,1.0,220.4,220.4,0.0,2274.848149,0.083333,0.083333,0.0,0.666667,11,1,468.683047,441.951462,12,1.0604853172657835,18.366666666666667,189.57067908333332,39.05692058333333,0.911672107960465,One_Off_Only,0.0,2500.0
4382.112084,1.0,294.75,0.0,294.75,4945.02074,0.75,0.0,0.75,0.916667,25,11,6445.786897,6059.764322,12,1.0637025705705283,24.5625,412.08506166666666,537.1489080833334,0.9437475370463488,Installments_Only,0.0,4000.0
10.035492,1.0,0.0,0.0,0.0,139.113927,0.0,0.0,0.0,0.083333,2,0,154.970698,77.402578,12,2.0021384556288995,0.0,11.59282725,12.914224833333334,0.9999999281164762,No_Purchases,0.0,1000.0
5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0,14,1990.044998,2161.428274,12,0.9207083171490505,46.8225,0.0,165.83708316666667,0.0,Both,0.0,6000.0
5925.120611,1.0,1763.89,258.43,1505.46,0.0,1.0,0.25,1.0,0.0,0,195,2557.841292,2268.544117,12,1.1275254739622704,146.99083333333334,0.0,213.15344100000002,0.0,Both,0.0,6500.0
2159.370933,1.0,627.23,493.48,133.75,1055.558646,0.75,0.75,0.333333,0.25,3,17,1030.373212,521.492992,12,1.9758140723813589,52.26916666666667,87.96322049999999,85.86443433333334,0.627267507560379,Both,0.0,2500.0
1158.905046,1.0,82.9,0.0,82.9,3259.28324,0.333333,0.0,0.333333,0.583333,13,4,2996.994649,478.201727,12,6.267218240991041,6.908333333333334,271.6069366666667,249.74955408333335,0.975195851394444,Installments_Only,0.166667,2500.0
5055.582822,1.0,0.0,0.0,0.0,3435.737817,0.0,0.0,0.0,0.090909,1,0,6918.272206,1035.039239,11,6.6840675005165915,0.0,312.3398015454546,628.9338369090909,0.999999997089417,No_Purchases,0.0,9000.0
33.817964,0.909091,232.45,0.0,232.45,0.0,0.833333,0.0,0.833333,0.0,0,10,243.407128,141.988053,12,1.714278812297059,19.370833333333334,0.0,20.283927333333335,0.0,Installments_Only,0.363636,1800.0
63.615822,0.545455,970.57,970.57,0.0,0.0,0.5,0.5,0.0,0.0,0,7,1113.617785,123.734011,12,9.000093717151566,80.88083333333334,0.0,92.80148208333333,0.0,One_Off_Only,0.75,7200.0
381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0,21,693.809552,179.077356,12,3.8743564722746706,105.51666666666667,0.0,57.81746266666667,0.0,Both,0.0,1500.0
1151.703776,1.0,541.75,541.75,0.0,0.0,0.25,0.25,0.0,0.0,0,12,2140.934561,478.040659,12,4.478561553096647,45.145833333333336,0.0,178.41121341666667,0.0,One_Off_Only,0.0,1800.0
91.669248,0.833333,737.65,0.0,737.65,0.0,0.833333,0.0,0.666667,0.0,0,5,664.387148,86.535841,6,7.677594203123975,122.94166666666666,0.0,110.73119133333334,0.0,Installments_Only,1.0,2500.0
1433.404387,1.0,0.0,0.0,0.0,1190.745349,0.0,0.0,0.0,0.25,4,0,993.072444,388.124821,12,2.558641871588989,0.0,99.22877908333334,82.756037,0.9999999916018989,No_Purchases,0.0,2000.0
1299.027426,1.0,731.45,74.23,657.22,2823.614133,1.0,0.142857,0.857143,0.571429,16,11,2296.979965,1066.288428,7,2.1541825674377235,104.49285714285715,403.3734475714286,328.139995,0.7942512481975209,Both,0.166667,1500.0
626.342256,1.0,956.64,360.0,596.64,0.0,0.454545,0.090909,0.363636,0.0,0,8,2125.953394,222.366993,11,9.560561438155462,86.96727272727273,0.0,193.26849036363637,0.0,Both,0.0,7500.0
207.099447,1.0,1764.0,0.0,1764.0,0.0,1.0,0.0,1.0,0.0,0,12,1667.797657,2090.378842,12,0.7978446851413132,147.0,0.0,138.98313808333333,0.0,Installments_Only,0.545455,400.0
785.198515,1.0,1207.42,1207.42,0.0,0.0,0.583333,0.583333,0.0,0.0,0,21,374.231139,294.572557,12,1.270420877311362,100.61833333333334,0.0,31.18592825,0.0,One_Off_Only,0.0,1200.0
12.423324,0.545455,21.99,0.0,21.99,0.0,0.090909,0.0,0.090909,0.0,0,1,0.0,312.343947,11,0.0,1.999090909090909,0.0,0.0,0.0,Installments_Only,0.0,4000.0
3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4,4,0.0,312.343947,12,0.0,92.68333333333334,634.6720804166666,0.0,0.8725749031238593,One_Off_Only,0.0,7200.0
298.592251,1.0,1804.09,620.16,1183.93,327.479813,0.916667,0.916667,0.666667,0.25,3,27,1672.051219,190.893951,12,8.759057700101891,150.34083333333334,27.289984416666666,139.33760158333334,0.15363316250138148,Both,0.181818,7500.0
20.933565,0.363636,295.32,0.0,295.32,0.0,0.333333,0.0,0.333333,0.0,0,8,315.301272,57.711988,12,5.463357411399965,24.61,0.0,26.275105999999997,0.0,Installments_Only,0.181818,3000.0
9.12851,0.181818,80.06,80.06,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,0.0,312.343947,12,0.0,6.671666666666667,0.0,0.0,0.0,One_Off_Only,0.0,1600.0
120.307206,0.545455,653.95,653.95,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1327.025412,195.935077,12,6.772780885334743,54.49583333333334,0.0,110.58545099999999,0.0,One_Off_Only,0.2,2500.0
5573.146558,1.0,435.14,435.14,0.0,3935.733135,1.0,1.0,0.0,0.333333,7,14,1587.909833,1390.110596,12,1.142290279741956,36.26166666666666,327.97776125,132.32581941666666,0.9004455184205535,One_Off_Only,0.0,7000.0
4767.644535,1.0,806.0,481.0,325.0,1705.723287,1.0,0.083333,1.0,0.166667,3,25,880.198403,2203.284474,12,0.3994937600622616,67.16666666666667,142.14360725,73.34986691666667,0.679104776006702,Both,0.0,8000.0
44.204396,0.636364,504.0,0.0,504.0,0.0,1.0,0.0,0.916667,0.0,0,20,818.64282,81.765863,12,10.012035461298138,42.0,0.0,68.220235,0.0,Installments_Only,0.0,2500.0
2648.244646,1.0,0.0,0.0,0.0,10458.97815,0.0,0.0,0.0,1.0,123,0,9818.531412,665.888853,12,14.74500019082013,0.0,871.5815125,818.210951,0.9999999990438837,No_Purchases,0.0,4000.0
55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,467.319744,144.25972,12,3.2394330975109966,16.7725,0.0,38.943312,0.0,One_Off_Only,0.111111,7500.0
694.202818,0.818182,0.0,0.0,0.0,1087.082047,0.0,0.0,0.0,0.166667,3,0,1721.925721,239.868958,12,7.178609785822734,0.0,90.59017058333335,143.49381008333333,0.9999999908010624,No_Purchases,0.142857,1200.0
1518.638794,0.727273,0.0,0.0,0.0,5187.029833,0.0,0.0,0.0,0.25,12,0,6744.953537,1158.232955,12,5.823486069574959,0.0,432.2524860833333,562.0794614166667,0.9999999980721145,No_Purchases,0.125,5500.0
95.08385,0.818182,817.66,0.0,817.66,0.0,0.833333,0.0,0.75,0.0,0,10,761.008544,151.01851,12,5.039173632478984,68.13833333333334,0.0,63.41737866666667,0.0,Installments_Only,0.375,2500.0
19.161629,1.0,638.08,0.0,638.08,0.0,1.0,0.0,1.0,0.0,0,12,639.809559,170.717097,12,3.7477764838177583,53.17333333333334,0.0,53.31746325,0.0,Installments_Only,1.0,2500.0
31.934855,1.0,533.52,0.0,533.52,0.0,1.0,0.0,1.0,0.0,0,20,586.42543,166.592076,12,3.5201277808598905,44.46,0.0,48.868785833333334,0.0,Installments_Only,1.0,10000.0
3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7,12,2214.368263,4093.868044,12,0.5408987866222031,150.0,220.23720941666667,184.53068858333333,0.5948543347870223,Installments_Only,0.0,6000.0
346.425872,1.0,3463.12,1046.72,2416.4,0.0,1.0,0.5,1.0,0.0,0,66,2903.567692,194.327332,12,14.941632310290128,288.5933333333333,0.0,241.96397433333334,0.0,Both,0.916667,5000.0
2677.340611,1.0,1443.89,1255.71,188.18,0.0,0.833333,0.75,0.5,0.0,0,35,707.157146,691.597386,12,1.0224982773069897,120.32416666666667,0.0,58.92976216666667,0.0,Both,0.0,8000.0
