BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,MINIMUM_PAYMENTS,TENURE,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,CREDIT_LIMIT,BALANCE_TO_LIMIT_RATIO,IS_FULL_PAYER
226.445662,0.909091,0.0,0.0,0.0,291.685333,0.0,0.0,0.0,0.083333,1,0,138.84951,187.570875,12,0.740250865692722,0.0,24.307111083333336,11.570792500000001,0.9999999657164811,No_Purchases,1500.0,0.15096377366024152,0
2324.086254,0.909091,0.0,0.0,0.0,1600.758078,0.0,0.0,0.0,0.909091,13,0,2147.890523,2077.873573,11,1.0336964387885959,0.0,145.52346163636363,195.2627748181818,0.9999999937529599,No_Purchases,2300.0,1.010472279954468,0
1254.970145,1.0,769.34,769.34,0.0,2234.780695,0.166667,0.166667,0.0,0.333333,7,3,0.0,312.343947,12,0.0,64.11166666666666,186.23172458333332,0.0,0.7439050938534109,One_Off_Only,7000.0,0.17928144902959794,0
36.412211,0.545455,343.56,0.0,343.56,0.0,0.454545,0.0,0.363636,0.0,0,7,349.484812,133.622458,11,2.615464429230569,31.232727272727274,0.0,31.771346545454545,0.0,Installments_Only,2000.0,0.018206105408969473,0
989.022229,1.0,0.0,0.0,0.0,559.200528,0.0,0.0,0.0,0.416667,5,0,1071.879544,263.735953,12,4.064214572056675,0.0,46.600044,89.32329533333332,0.9999999821173277,No_Purchases,1200.0,0.8241851839651235,0
750.150798,1.0,1235.39,1235.39,0.0,887.597551,0.916667,0.916667,0.0,0.25,6,41,2002.428473,195.817002,12,10.226018937517033,102.94916666666667,73.96646258333332,166.86903941666665,0.41808890796416676,One_Off_Only,2000.0,0.375075397124623,0
1039.267052,0.909091,0.0,0.0,0.0,3172.729359,0.0,0.0,0.0,0.166667,3,0,5240.282775,456.342225,12,11.483229850509016,0.0,264.39411325,436.69023124999995,0.9999999968481396,No_Purchases,3500.0,0.2969334425801901,0
1258.079397,1.0,1242.46,778.61,463.85,1145.724422,1.0,0.5,1.0,0.416667,8,33,3169.465442,299.254363,12,10.591208443259742,103.53833333333334,95.47703516666667,264.12212016666666,0.4797470440926146,Both,4500.0,0.27957319871205955,0
1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1,8,167.203806,3078.97554,12,0.05430501258770956,35.2125,12.513146166666667,13.933650499999999,0.2621891363079199,One_Off_Only,1200.0,0.9396943030025474,0
679.421923,1.0,298.49,298.49,0.0,152.65779,0.083333,0.083333,0.0,0.083333,1,4,456.143495,216.036561,12,2.111417955249808,24.874166666666667,12.7214825,38.01195791666667,0.33837644780712667,One_Off_Only,1000.0,0.6794219162057809,0
150.269903,1.0,853.44,0.0,853.44,0.0,1.0,0.0,1.0,0.0,0,12,869.413166,173.649797,12,5.006703900338916,71.12,0.0,72.45109716666667,0.0,Installments_Only,3000.0,0.05008996749970011,0
1728.948802,1.0,148.0,148.0,0.0,3521.786884,0.083333,0.083333,0.0,0.416667,8,1,2441.612338,453.517757,12,5.38371926231503,12.333333333333334,293.4822403333333,203.46769483333333,0.9596706799945315,One_Off_Only,6100.0,0.28343422937141927,0
1344.353594,1.0,0.0,0.0,0.0,661.025022,0.0,0.0,0.0,0.181818,3,0,266.795469,456.289689,11,0.5847063161511346,0.0,60.09318381818182,24.254133545454547,0.9999999848719799,No_Purchases,1500.0,0.8962357233584285,0
1034.253025,1.0,144.0,0.0,144.0,365.613498,1.0,0.0,1.0,0.083333,3,12,373.833477,658.796594,12,0.5674490043363976,12.0,30.4677915,31.15278975,0.717432902112163,Installments_Only,1000.0,1.0342530146574698,0
484.108869,1.0,0.0,0.0,0.0,850.784054,0.0,0.0,0.0,0.5,10,0,590.725031,184.562158,12,3.2006832028544436,0.0,70.89867116666666,49.22708591666666,0.9999999882461362,No_Purchases,1000.0,0.4841088641589114,0
2801.239086,0.909091,0.0,0.0,0.0,7216.489768,0.0,0.0,0.0,0.583333,9,0,696.538922,1095.734566,12,0.635682159946735,0.0,601.3741473333333,58.04491016666666,0.9999999986142848,No_Purchases,10000.0,0.2801239083198761,0
165.544411,0.818182,468.6,335.4,133.2,18.126683,1.0,0.25,1.0,0.083333,1,15,1389.092134,198.260864,12,7.006385606874708,39.050000000000004,1.5105569166666666,115.75767783333333,0.03724201540760782,Both,1700.0,0.09737906472129962,0
817.953789,1.0,0.0,0.0,0.0,1285.120888,0.0,0.0,0.0,0.25,4,0,1213.585489,285.414868,12,4.252005002346094,0.0,107.09340733333333,101.13212408333334,0.999999992218631,No_Purchases,1500.0,0.5453025223646499,0
3.019634,0.25,45.6,0.0,45.6,0.0,0.25,0.0,0.25,0.0,0,2,73.212859,111.928897,8,0.654101437799263,5.7,0.0,9.151607375,0.0,Installments_Only,1600.0,0.0018872712382045546,0
3218.51979,1.0,0.0,0.0,0.0,1335.303813,0.0,0.0,0.0,0.583333,13,0,804.616908,771.133373,12,1.043421184633113,0.0,111.27531775,67.05140899999999,0.9999999925110676,No_Purchases,14500.0,0.2219668819158849,0
337.616152,1.0,64.12,0.0,64.12,0.0,0.583333,0.0,0.5,0.0,0,7,422.115624,187.794283,12,2.24775533514216,5.343333333333334,0.0,35.176302,0.0,Installments_Only,2000.0,0.16880807515595964,0
2643.39225,1.0,965.84,737.79,228.05,0.0,1.0,0.75,0.666667,0.0,0,33,771.299727,627.391113,12,1.2293762195930846,80.48666666666666,0.0,64.27497724999999,0.0,Both,4300.0,0.6147423822912967,0
975.820862,1.0,66.72,0.0,66.72,0.0,0.333333,0.0,0.333333,0.0,0,4,254.277454,199.50774,12,1.274524192669207,5.56,0.0,21.189787833333334,0.0,Installments_Only,1000.0,0.9758208522417915,0
2271.907354,1.0,0.0,0.0,0.0,1253.401339,0.0,0.0,0.0,0.583333,9,0,1358.997158,632.612856,12,2.148228768398144,0.0,104.45011158333334,113.24976316666665,0.9999999920217095,No_Purchases,2500.0,0.9087629379649481,0
1716.622291,1.0,455.76,36.0,419.76,0.0,1.0,0.083333,1.0,0.0,0,13,881.425823,1066.801936,12,0.8262319227152966,37.98,0.0,73.45215191666666,0.0,Both,1700.0,1.0097778122954246,0
2462.416736,1.0,1207.3,1207.3,0.0,470.529824,0.25,0.25,0.0,0.166667,2,5,1609.295692,2571.403534,12,0.6258433048189032,100.60833333333333,39.21081866666667,134.10797433333332,0.2804395383042164,One_Off_Only,2500.0,0.9849666904601332,0
2785.584338,1.0,0.0,0.0,0.0,144.330518,0.0,0.0,0.0,0.1,1,0,446.776969,733.62973,10,0.608995171051817,0.0,14.433051800000001,44.6776969,0.9999999307145887,No_Purchases,3000.0,0.928528109571573,0
4738.804194,1.0,0.0,0.0,0.0,3814.313134,0.0,0.0,0.0,0.833333,27,0,1374.849589,1159.813479,12,1.1854057588047247,0.0,317.8594278333333,114.57079908333333,0.9999999973782959,No_Purchases,7000.0,0.6769720267471829,0
434.02839,0.636364,0.0,0.0,0.0,998.99144,0.0,0.0,0.0,0.166667,2,0,159.573297,122.902765,12,1.2983701710559423,0.0,83.24928666666666,13.29777475,0.9999999899899044,No_Purchases,1800.0,0.24112688199373955,0
931.144615,0.666667,1864.5,1864.5,0.0,148.542419,0.333333,0.333333,0.0,0.333333,4,6,194.303595,215.542334,6,0.9014636817719677,310.75,24.757069833333333,32.3839325,0.07379000902320276,One_Off_Only,2000.0,0.4655723051721385,0
2.044745,0.181818,26.53,26.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,155.972776,82.345774,12,1.8941197523846514,2.2108333333333334,0.0,12.997731333333334,0.0,One_Off_Only,2500.0,0.0008178979967284079,0
1003.774921,1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,257.638043,368.466873,12,0.6992162793637006,13.439166666666667,0.0,21.469836916666665,0.0,One_Off_Only,1200.0,0.8364790938626742,0
3910.111237,1.0,0.0,0.0,0.0,1980.873201,0.0,0.0,0.0,0.5,7,0,0.0,312.343947,12,0.0,0.0,165.07276675,0.0,0.9999999949517213,No_Purchases,4200.0,0.9309788637357647,0
5906.184924,1.0,141.8,141.8,0.0,1651.286918,0.125,0.125,0.0,1.125,12,2,933.969974,919.289675,8,1.0159691653670628,17.725,206.41086475,116.74624675,0.9209184965961673,One_Off_Only,10000.0,0.5906184918093815,0
2882.954391,1.0,3591.81,2452.56,1139.25,554.07167,1.0,0.818182,0.818182,0.090909,2,74,8438.775135,768.82697,11,10.97616935217336,326.5281818181818,50.370151818181824,767.1613759090909,0.13364386945070755,Both,10450.0,0.2758808027025064,0
358.915537,0.727273,0.0,0.0,0.0,709.485501,0.0,0.0,0.0,0.166667,5,0,331.996644,137.43958,12,2.4155823223861477,0.0,59.12379175,27.666387,0.9999999859052795,No_Purchases,6400.0,0.05608055256862413,0
0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0,16,1159.135064,312.343947,12,3.7110852892217157,61.2475,0.0,96.59458866666667,0.0,Both,6000.0,7.978566653369056e-05,0
3985.637748,1.0,20.0,20.0,0.0,1306.18399,0.083333,0.083333,0.0,0.333333,5,1,1203.180838,1148.848564,12,1.0472927983979898,1.6666666666666667,108.84866583333333,100.26506983333333,0.9849191288689956,One_Off_Only,6000.0,0.6642729568928785,0
2924.640322,1.0,0.0,0.0,0.0,6817.656826,0.0,0.0,0.0,0.333333,10,0,2455.218599,751.502763,12,3.2670785620640683,0.0,568.1380688333334,204.60154991666664,0.9999999985332204,No_Purchases,6500.0,0.4499446642308544,0
1262.88817,1.0,313.02,210.5,102.52,1381.613303,0.583333,0.5,0.416667,0.083333,1,13,1960.519301,922.418051,12,2.1254129595799407,26.084999999999997,115.13444191666667,163.37660841666667,0.8152874680329149,Both,1500.0,0.8419254410538304,0
734.663507,0.75,218.0,218.0,0.0,952.495425,0.125,0.125,0.0,0.125,1,1,992.813331,164.909489,8,6.020352599579481,27.25,119.061928125,124.101666375,0.8137540707281784,One_Off_Only,1500.0,0.4897756680681622,0
603.686346,1.0,397.5,88.0,309.5,63.384239,0.5,0.083333,0.416667,0.166667,2,12,279.038144,269.861111,12,1.034006465866567,33.125,5.282019916666667,23.253178666666667,0.13752745757210724,Both,1500.0,0.4024575613169496,0
898.253159,0.857143,165.5,165.5,0.0,1157.345416,0.285714,0.285714,0.0,0.142857,1,5,375.839637,481.804214,7,0.7800671274314108,23.642857142857142,165.3350594285714,53.69137671428571,0.8748908929590992,One_Off_Only,1200.0,0.7485442929287975,0
1845.210833,1.0,0.0,0.0,0.0,1960.264859,0.0,0.0,0.0,0.25,3,0,331.387568,600.297574,12,0.552038816801235,0.0,163.35540491666666,27.615630666666664,0.9999999948986485,No_Purchases,4500.0,0.4100468508665626,0
1441.993476,0.909091,0.0,0.0,0.0,2464.684708,0.0,0.0,0.0,0.333333,5,0,3206.577257,481.175275,12,6.664052283982126,0.0,205.39039233333332,267.2147714166667,0.9999999959426858,No_Purchases,3000.0,0.480664490397785,0
2481.696036,1.0,1326.09,1326.09,0.0,2033.191162,0.583333,0.583333,0.0,0.166667,8,15,1491.960053,751.452457,12,1.9854350321801526,110.5075,169.43259683333335,124.33000441666667,0.6052459016967335,One_Off_Only,3500.0,0.7090560082598398,0
4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0,21,3746.305759,56370.04117,12,0.06645916306921527,76.045,0.0,312.19214658333334,0.0,Installments_Only,5000.0,0.9256219843487561,0
5329.544052,1.0,1651.64,1088.79,562.85,0.0,0.416667,0.166667,0.416667,0.0,0,18,1587.462442,2098.664454,12,0.7564155534297929,137.63666666666668,0.0,132.28853683333332,0.0,Both,5500.0,0.9690080076927128,0
3156.418686,1.0,3471.99,2447.99,1024.0,1037.733925,1.0,0.833333,1.0,0.166667,2,57,2482.014766,813.370825,12,3.051516797992886,289.3325,86.47782708333334,206.8345638333333,0.23011029942346128,Both,4000.0,0.7891046695272382,0
4276.929643,1.0,298.0,298.0,0.0,7635.621091,0.166667,0.166667,0.0,0.333333,11,2,969.689869,1336.9578,12,0.7252957885036029,24.833333333333332,636.3017575833334,80.80748908333334,0.9624383360124876,One_Off_Only,8000.0,0.5346162047067298,0
1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,287.690115,483.2481,12,0.5953258979119442,1.7416666666666665,0.0,23.97417625,0.0,One_Off_Only,1500.0,0.885102562765983,0
2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4,46,1427.725762,1342.185961,12,1.0637316980271134,137.3775,178.87610416666666,118.97714683333334,0.5656096921540757,Both,6500.0,0.4234071771947582,0
1114.122532,1.0,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1,9,631.49296,668.171959,12,0.9451054358732012,29.03916666666667,8.266824166666668,52.62441333333334,0.22159507889595037,Both,1200.0,0.9284354355963714,0
10092.23573,1.0,8710.72,6799.79,1910.93,0.0,1.0,0.75,0.833333,0.0,0,83,4557.360839,2831.402596,12,1.6095771153641438,725.8933333333333,0.0,379.78006991666666,0.0,Both,18000.0,0.560679762466289,0
190.324034,1.0,322.33,238.97,83.36,0.0,0.25,0.083333,0.166667,0.0,0,3,524.430161,175.583266,12,2.986788793028329,26.860833333333332,0.0,43.70251341666667,0.0,Both,6500.0,0.02928062057033751,0
288.474257,1.0,1025.03,0.0,1025.03,0.0,1.0,0.0,1.0,0.0,0,67,1148.409463,183.177287,12,6.269387537692512,85.41916666666667,0.0,95.70078858333333,0.0,Installments_Only,2800.0,0.103026519989191,0
1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1,13,662.396392,404.768221,12,1.6364831557148567,21.57166666666667,11.9357205,55.199699333333335,0.3562116062284532,Both,1500.0,0.9578558596142943,0
2929.747983,1.0,376.04,222.0,154.04,0.0,0.5,0.083333,0.5,0.0,0,8,1037.958748,1405.916655,12,0.7382789989191856,31.33666666666667,0.0,86.49656233333333,0.0,Both,3000.0,0.9765826577447245,0
7907.725211,1.0,1685.19,1552.31,132.88,8253.390661,0.833333,0.75,0.166667,0.416667,14,27,19841.25737,2025.836483,12,9.794106009324416,140.4325,687.7825550833332,1653.4381141666665,0.8304395702177825,Both,18500.0,0.4274446057689489,0
215.993595,1.0,835.71,0.0,835.71,0.0,1.0,0.0,0.916667,0.0,0,28,794.991453,178.248506,12,4.46001723234543,69.6425,0.0,66.24928775,0.0,Installments_Only,5500.0,0.03927156265586989,0
152.225975,0.545455,1281.6,1281.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1164.770591,100.302262,12,11.612604258854674,106.8,0.0,97.06421591666667,0.0,One_Off_Only,11000.0,0.013838724987419341,0
4037.543707,1.0,1005.72,220.0,785.72,6203.612318,0.833333,0.25,0.833333,0.666667,19,13,3724.247764,1047.765097,12,3.554468209638518,83.81,516.9676931666667,310.35398033333337,0.860497482395987,Both,6000.0,0.6729239500451267,0
198.951791,0.25,0.0,0.0,0.0,1365.18629,0.0,0.0,0.0,0.125,1,0,0.0,312.343947,8,0.0,0.0,170.64828625,0.0,0.9999999926749924,No_Purchases,2500.0,0.07958071608167712,0
202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0,9,188.816775,1711.207196,12,0.11034126921506197,13.629166666666668,0.0,15.734731250000001,0.0,Installments_Only,1500.0,0.13531228443125143,0
2365.48995,1.0,0.0,0.0,0.0,1294.098177,0.0,0.0,0.0,0.666667,17,0,816.5164,994.027775,12,0.8214221094433491,0.0,107.84151475,68.04303333333333,0.999999992272611,No_Purchases,2500.0,0.9461959762152161,0
56.748977,1.0,470.38,365.38,105.0,0.0,1.0,0.916667,0.416667,0.0,0,18,514.48579,207.790429,12,2.4759839407240483,39.19833333333333,0.0,42.87381583333333,0.0,Both,4500.0,0.012610883749753592,0
2919.796228,1.0,217.9,118.9,99.0,0.0,1.0,0.083333,1.0,0.0,0,25,832.687649,764.627545,12,1.0890107785874914,18.158333333333335,0.0,69.39063741666666,0.0,Both,7500.0,0.3893061632142585,0
8159.168439,1.0,2453.07,1845.55,607.52,3278.461198,1.0,0.916667,1.0,0.25,3,42,1698.958527,2137.893656,12,0.7946880399242455,204.4225,273.20509983333335,141.57987725,0.57200442238262,Both,15000.0,0.5439445622373703,0
4064.615698,1.0,351.0,0.0,351.0,2412.0422,0.75,0.0,0.666667,0.083333,3,9,702.91438,2615.222618,12,0.2687780277190229,29.25,201.00351666666666,58.57619833333334,0.872966106442507,Installments_Only,5000.0,0.8129231379741538,0
4379.07132,1.0,45.84,0.0,45.84,2191.862613,0.166667,0.0,0.083333,0.333333,8,2,2005.913978,1371.456622,12,1.4626156826226206,3.8200000000000003,182.65521775,167.15949816666668,0.9795146997957466,Installments_Only,5500.0,0.7961947840069186,0
6074.986862,1.0,1000.0,1000.0,0.0,4360.872498,0.083333,0.083333,0.0,0.5,7,1,1365.324882,1766.055701,12,0.7730927589067432,83.33333333333333,363.40604149999996,113.77707349999999,0.8134631986663168,One_Off_Only,14000.0,0.4339276326900517,0
1098.392083,1.0,0.0,0.0,0.0,1297.518366,0.0,0.0,0.0,0.25,4,0,1490.988443,330.627174,12,4.509576087972246,0.0,108.1265305,124.24903691666667,0.9999999922929801,No_Purchases,1200.0,0.9153267282056106,0
6743.544354,1.0,1437.65,317.5,1120.15,1957.772343,0.75,0.166667,0.583333,0.25,9,20,1585.561354,1696.945451,12,0.934361999510366,119.80416666666667,163.14769525,132.13011283333333,0.5765916989002045,Both,8000.0,0.8429430431963212,0
2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5,0,381.672065,1003.265207,12,0.3804298788921334,0.0,97.77590616666667,31.806005416666665,0.9999999914771097,No_Purchases,2500.0,0.91402748874389,0
216.595085,1.0,270.21,270.21,0.0,232.881575,1.0,1.0,0.0,0.083333,2,12,453.391188,199.633262,12,2.2711203571316507,22.5175,19.406797916666665,37.782599,0.4629009547039035,One_Off_Only,6000.0,0.03609918077316804,0
7656.390367,1.0,0.0,0.0,0.0,2678.769331,0.0,0.0,0.0,0.416667,12,0,2020.91393,3248.046319,12,0.6221936897747987,0.0,223.23077758333332,168.40949416666666,0.9999999962669425,No_Purchases,8000.0,0.9570487946786891,0
1196.364009,1.0,0.0,0.0,0.0,1376.669494,0.0,0.0,0.0,0.25,7,0,293.144474,307.355494,12,0.9537635415177078,0.0,114.72245783333334,24.428706166666668,0.9999999927360925,No_Purchases,1500.0,0.7975760006828266,0
41.643083,1.0,212.0,212.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,596.834019,47.139699,12,12.660961038176964,17.666666666666668,0.0,49.73616825,0.0,One_Off_Only,1200.0,0.03470256887747859,0
114.523682,1.0,83.0,83.0,0.0,69.22803,0.166667,0.166667,0.0,0.166667,2,3,196.333324,201.615417,12,0.9738010970757709,6.916666666666667,5.7690025,16.361110333333333,0.45476529816714456,One_Off_Only,300.0,0.38174559394181357,0
1565.577135,1.0,0.0,0.0,0.0,2676.476175,0.0,0.0,0.0,0.333333,6,0,3418.679368,477.674801,12,7.15691782207038,0.0,223.03968124999997,284.88994733333334,0.999999996263744,No_Purchases,3000.0,0.5218590432604698,0
1597.521193,1.0,211.07,0.0,211.07,994.167915,0.5,0.0,0.416667,0.083333,1,6,3187.854069,665.357143,12,4.791192301197069,17.589166666666667,82.84732625,265.65450575,0.8248727445246963,Installments_Only,5000.0,0.31950423796099153,0
1084.131331,1.0,803.22,0.0,803.22,901.628291,1.0,0.0,0.916667,0.166667,3,21,866.009167,1038.182688,12,0.8341587359029556,66.935,75.13569091666666,72.16743058333334,0.5288613013082388,Installments_Only,1000.0,1.0841313201586869,0
1035.549686,1.0,624.0,0.0,624.0,0.0,1.0,0.0,1.0,0.0,0,36,883.088274,862.689591,12,1.0236454374509147,52.0,0.0,73.5906895,0.0,Installments_Only,1000.0,1.0355496756445033,0
7295.920263,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4,0,1984.351035,3082.801095,12,0.643684417973504,0.0,60.10119741666667,165.36258625,0.9999999861344973,No_Purchases,7500.0,0.9727893671029475,0
3551.355769,1.0,1283.65,729.65,554.0,883.345734,0.833333,0.166667,0.666667,0.166667,4,17,2244.998109,921.910684,12,2.4351578993615624,106.97083333333335,73.6121445,187.08317575,0.40763611855067855,Both,5500.0,0.645701047735089,0
2813.134224,0.818182,8834.96,8269.36,565.6,0.0,0.75,0.666667,0.583333,0.0,0,24,3788.138204,739.344097,12,5.123646984042303,736.2466666666666,0.0,315.67818366666665,0.0,Both,7000.0,0.4018763171401767,0
645.406005,1.0,0.0,0.0,0.0,929.220085,0.0,0.0,0.0,0.333333,4,0,193.013564,310.454708,12,0.6217124521199902,0.0,77.43500708333333,16.084463666666668,0.999999989238287,No_Purchases,1000.0,0.64540599854594,0
980.034696,1.0,275.0,0.0,275.0,0.0,0.916667,0.0,0.916667,0.0,0,11,537.693669,649.808406,12,0.8274649200603768,22.916666666666668,0.0,44.80780575,0.0,Installments_Only,1000.0,0.9800346861996532,0
788.618659,1.0,2053.78,1094.91,958.87,0.0,0.916667,0.25,0.833333,0.0,0,15,1875.180759,239.173819,12,7.840242249079853,171.14833333333334,0.0,156.26506325,0.0,Both,2500.0,0.31544746233821014,0
2684.333591,1.0,1958.59,1537.82,420.77,0.0,1.0,0.166667,1.0,0.0,0,23,1115.39686,619.23114,12,1.8012609023302528,163.21583333333334,0.0,92.94973833333334,0.0,Both,4000.0,0.6710833960722915,0
3340.233396,1.0,1783.57,1400.59,382.98,9569.469311,0.833333,0.25,0.75,0.833333,29,22,6173.822229,1030.053642,12,5.9936899568412,148.63083333333333,797.4557759166668,514.48518575,0.8428993365062265,Both,8000.0,0.41752917397808853,0
1811.87843,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1,12,1147.826125,1998.400995,12,0.5743722716952897,75.0,8.273015833333334,95.65217708333334,0.09934809815344346,Installments_Only,1700.0,1.065810834906995,0
1012.08968,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,325.606238,607.95748,12,0.5355740217955042,26.040000000000003,0.0,27.13385316666667,0.0,Installments_Only,1000.0,1.0120896698791033,0
3338.863375,1.0,775.0,365.0,410.0,0.0,0.583333,0.166667,0.416667,0.0,0,8,920.748289,784.929199,12,1.1730335404042787,64.58333333333333,0.0,76.72902408333333,0.0,Both,8500.0,0.39280745542022655,0
6877.333016,1.0,0.0,0.0,0.0,3801.1506,0.0,0.0,0.0,0.25,3,0,1370.858877,1757.148202,12,0.7801612110111517,0.0,316.76255,114.23823974999999,0.9999999973692176,No_Purchases,9000.0,0.7641481120398355,0
3781.053716,1.0,764.19,0.0,764.19,279.13821,0.666667,0.0,0.666667,0.166667,3,29,1640.238914,2951.847301,12,0.5556652296640421,63.682500000000005,23.2615175,136.68657616666667,0.2675459214550911,Installments_Only,7000.0,0.5401505300854993,0
3337.178486,1.0,883.39,106.09,777.3,5338.547155,0.833333,0.166667,0.75,0.416667,12,20,4039.075325,1344.980722,12,3.0030730023870706,73.61583333333333,444.87892958333333,336.58961041666663,0.858020101043563,Both,6000.0,0.5561964134063393,0
1963.239125,1.0,67.55,0.0,67.55,1935.971876,0.25,0.0,0.166667,0.333333,6,3,459.929854,543.168888,12,0.8467529265639211,5.629166666666666,161.33098966666668,38.32748783333333,0.9662843663091385,Installments_Only,2500.0,0.7852956468588174,0
23.223559,0.181818,387.32,159.0,228.32,0.0,0.166667,0.083333,0.083333,0.0,0,6,86.332384,162.317863,12,0.5318723219099847,32.276666666666664,0.0,7.194365333333334,0.0,Both,1200.0,0.01935296567205862,0
68.10541,0.25,0.0,0.0,0.0,462.554056,0.0,0.0,0.0,0.25,6,0,0.0,312.343947,8,0.0,0.0,57.819257,0.0,0.9999999783809057,No_Purchases,500.0,0.13621081727578369,0
1596.02939,1.0,466.18,175.6,290.58,38.321808,0.727273,0.181818,0.545455,0.090909,1,15,463.861161,1739.237096,11,0.26670380904350366,42.38,3.483800727272727,42.16919645454545,0.0759597024881286,Both,1500.0,1.0640195862398694,0
4476.634442,1.0,0.0,0.0,0.0,6118.973106,0.0,0.0,0.0,0.416667,20,0,3395.637883,1532.092391,12,2.216340137699045,0.0,509.91442550000005,282.9698235833333,0.9999999983657389,No_Purchases,6000.0,0.7461057390898237,0
965.605202,1.0,215.0,215.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,398.080493,718.175953,12,0.5542938130888125,17.916666666666668,0.0,33.17337441666667,0.0,One_Off_Only,1000.0,0.965605192343948,0
1031.670316,1.0,1753.25,1164.04,589.21,0.0,0.916667,0.416667,0.833333,0.0,0,24,500.01493,352.459986,12,1.4186430677937136,146.10416666666666,0.0,41.66791083333333,0.0,Both,4000.0,0.257917578355206,0
2136.215769,1.0,1846.03,507.32,1338.71,187.819777,1.0,0.333333,1.0,0.083333,1,33,1082.35936,521.999553,12,2.0734870998349857,153.83583333333334,15.651648083333333,90.19661333333333,0.09234692660220535,Both,4500.0,0.474714614278412,0
1546.216153,0.833333,0.0,0.0,0.0,2196.107878,0.0,0.0,0.0,0.166667,5,0,247.706733,310.58347,6,0.7975528286308082,0.0,366.01797966666663,41.2844555,0.9999999954464895,No_Purchases,3000.0,0.5154053826153154,0
281.112517,0.727273,0.0,0.0,0.0,295.616931,0.0,0.0,0.0,0.166667,3,0,631.473289,219.966022,12,2.8707763796912062,0.0,24.63474425,52.62277408333333,0.9999999661724395,No_Purchases,1000.0,0.2811125141888749,0
8341.513474,1.0,5410.31,2265.38,3144.93,0.0,1.0,0.5,1.0,0.0,0,111,4058.304036,2575.6226,12,1.5756594231792365,450.8591666666667,0.0,338.192003,0.0,Both,11100.0,0.7514876996833444,0
679.508597,1.0,380.1,0.0,380.1,0.0,0.416667,0.0,0.416667,0.0,0,5,443.106331,249.318198,12,1.7772722439911008,31.675,0.0,36.925527583333334,0.0,Installments_Only,2500.0,0.27180343771278626,0
1536.477562,1.0,4258.57,3121.93,1136.64,0.0,0.916667,0.416667,0.75,0.0,0,30,2660.323704,436.998853,12,6.087713102356516,354.8808333333333,0.0,221.69364199999998,0.0,Both,5000.0,0.307295511785409,0
9111.704896,1.0,980.0,0.0,980.0,7202.118275,0.5,0.0,0.416667,0.5,28,6,2349.045262,3954.803197,12,0.5939727311442933,81.66666666666667,600.1765229166666,195.75377183333333,0.8802266142012881,Installments_Only,10000.0,0.9111704886888294,0
3805.493532,1.0,465.6,232.0,233.6,2406.661489,0.583333,0.166667,0.5,0.25,13,9,949.278907,1461.557697,12,0.6494980680225718,38.800000000000004,200.55512408333334,79.10657558333334,0.8378977644751001,Both,4500.0,0.8456652274540774,0
666.314773,0.545455,0.0,0.0,0.0,1435.898249,0.0,0.0,0.0,0.083333,1,0,444.852002,486.647187,12,0.9141160264404031,0.0,119.65818741666668,37.07100016666667,0.9999999930357183,No_Purchases,1500.0,0.44420984570526767,0
4920.036231,1.0,1562.43,249.24,1313.19,0.0,1.0,0.25,1.0,0.0,0,42,1851.996908,1178.476722,12,1.5715175851261525,130.20250000000001,0.0,154.33307566666667,0.0,Both,13000.0,0.37846432517041206,0
